number,year,vom,lat,lon,fungicide,insecticide,p_crop,tillage,hybrid_company,hybrid_name,SD,CHU,silk_CHU
1975,2022,0.6,45.19819487,-75.26603045,No,No,soybean,conventional,PRIDE seeds,A6018G2,5/5/2022,2800,.
1976,2022,0,45.29837811,-75.40075732,No,No,soybean,conventional,PRIDE seeds,A6018G2,5/7/2022,2800,.
1977,2022,0,45.33294154,-75.34598572,No,No,soybean,conventional,Pride,.,5/9/2022,.,.
1978,2022,0.1,45.27326297,-75.29383572,No,No,corn,conventional,Dekalb,.,5/10/2022,.,.
1979,2022,0.1,45.28445228,-74.85995595,.,.,.,.,.,.,.,.,.
1980,2022,0,45.00742682,-76.31805868,Yes,No,wheat,conventional,Dekalb,DKC42-05,5/3/2022,2800,.
1981,2022,0.3,45.14986501,-76.10388762,No,No,wheat,conventional,.,.,.,.,.
1982,2022,.,45.28445228,-74.85995595,Yes,No,soybean,conventional,PRIDE seeds,A6018,.,2800,.
1983,2022,0,43.26262529,-80.24660859,.,.,.,.,.,.,.,.,.
1984,2022,0,43.26381663,-80.22322402,.,.,.,.,.,.,.,.,.
1985,2022,0,43.26298988,-80.22758476,.,.,.,.,.,.,.,.,.
1986,2022,0.1,44.00381701,-81.19726782,No,No,wheat,conventional,Dekalb,DKC39-55,5/5/2022,2725,.
1987,2022,0,43.96151888,-81.16655963,Yes,No,forage,conventional,Pickseed,PS Expect LFF RR,5/27/2022,2850,.
1988,2022,0,44.03042517,-81.2106017,No,No,forage,conventional,Dekalb,DKC38-55,5/5/2022,2650,.
1989,2022,0,44.024552,-81.013547,Yes,No,soybean,reduced,Dekalb,DKC42-05,.,2800,.
1990,2022,0.2,44.062054,-81.018642,No,No,.,.,Dekalb,.,.,.,.
1991,2022,0,43.72654121,-81.42106354,.,.,.,.,.,.,.,.,.
1992,2022,0,43.72654121,-81.42106354,.,.,.,.,.,.,.,.,.
1993,2022,0,43.72654121,-81.42106354,.,.,.,.,.,.,.,.,.
1994,2022,0,43.72654121,-81.42106354,.,.,.,.,.,.,.,.,.
1995,2022,0,42.80664527,-81.2394754,.,.,.,.,.,.,.,.,.
1996,2022,0,42.86479476,-80.82494904,.,.,.,.,.,.,.,.,.
1997,2022,0.1,42.93251636,-80.86311573,.,.,.,.,.,.,.,.,.
1998,2022,0.1,42.86794231,-80.80955326,.,.,.,.,.,.,.,.,.
1999,2022,0.6,42.92379613,-80.90143861,.,.,.,.,.,.,.,.,.
2000,2022,0.1,44.34872113,-81.37812784,No,No,corn,reduced,Maizex Seeds Inc.,MZ269,5/23/2022,2600,1515
2001,2022,0.1,44.22715001,-81.30364923,No,No,soybean,conventional,NK Brand,NK8618,5/16/2022,2625,.
2002,2022,0.1,44.21499771,-79.04273008,No,No,wheat,reduced,Maizex Seeds Inc.,MZ2982,5/16/2022,2700,1552
2003,2022,0.2,44.26308689,-79.06497782,No,No,wheat,conventional,CROPLAN,2790,5/19/2022,2650,.
2004,2022,0.1,44.45384147,-79.83033476,Yes,No,wheat,conventional,Dekalb,DKC38-15,5/19/2022,2675,.
2005,2022,0,42.83112656,-80.58798397,.,.,.,.,.,.,.,.,.
2006,2022,0.1,42.83192078,-80.55307202,.,.,.,.,.,.,.,.,.
2007,2022,0.1,43.63257639,-80.39274929,.,.,.,.,.,.,.,.,.
2008,2022,0.1,42.79139387,-80.99828647,.,.,.,.,.,.,.,.,.
2009,2022,0.1,42.79139387,-80.99828647,.,.,.,.,.,.,.,.,.
2010,2022,0.1,42.79139387,-80.99828647,.,.,.,.,.,.,.,.,.
2011,2022,0.3,42.79139387,-80.99828647,.,.,.,.,.,.,.,.,.
2012,2022,0,44.23235709,-78.35776864,.,.,.,.,.,.,.,.,.
2013,2022,0.1,44.40982219,-77.95428822,.,.,.,.,.,.,.,.,.
2014,2022,0,44.19967967,-78.46907472,.,.,.,.,.,.,.,.,.
2015,2022,0,44.40982219,-77.95428822,.,.,.,.,.,.,.,.,.
2016,2022,.,44.22589279,-78.22769664,.,.,.,.,.,.,.,.,.
2017,2022,0,43.34659709,-81.47906311,.,.,.,.,.,.,.,.,.
2018,2022,0.1,43.34659709,-81.47906311,.,.,.,.,.,.,.,.,.
2019,2022,0,43.39006541,-81.22127484,.,.,.,.,.,.,.,.,.
2020,2022,0.1,43.39006541,-81.22127484,.,.,.,.,.,.,.,.,.
2021,2022,0,43.05879135,-80.99697778,.,.,.,.,.,.,.,.,.
2022,2022,0.3,43.05879135,-80.99697778,.,.,.,.,.,.,.,.,.
2023,2022,2.1,43.10572436,-81.14074402,.,.,.,.,.,.,.,.,.
2024,2022,0,43.10572436,-81.14074402,.,.,.,.,.,.,.,.,.
2025,2022,0.1,43.13029132,-80.76278851,.,.,.,.,.,.,.,.,.
2026,2022,0.2,43.13029132,-80.76278851,.,.,.,.,.,.,.,.,.
2027,2022,0,42.98265864,-81.64115767,.,.,.,.,.,.,.,.,.
2028,2022,0,42.98272398,-81.64171906,.,.,.,.,.,.,.,.,.
2029,2022,0,42.98360135,-81.64238252,.,.,.,.,.,.,.,.,.
2030,2022,.,42.9838907,-81.64321184,.,.,.,.,.,.,.,.,.
2031,2022,0,45.361455,-76.355032,No,No,wheat,conventional,Dekalb,DKC39-55,5/11/2022,2725,.
2032,2022,0,45.342226,-76.22482,No,No,wheat,conventional,Dekalb,DKC46-40,5/9/2022,2875,.
2033,2022,0.1,45.307017,-76.177189,Yes,No,wheat,conventional,Dekalb,DKC42-05,5/12/2022,2800,.
2034,2022,0.5,45.393069,-76.28681,Yes,No,soybean,reduced,Pioneer,P9535,5/7/2022,2825,.
2035,2022,1.1,45.373655,-76.191562,Yes,No,wheat,conventional,Dekalb,DKC46-17,5/8/2022,2875,.
2036,2022,0.1,43.13815328,-81.22182671,No,No,soybean,conventional,.,.,5/5/2022,.,.
2037,2022,0.1,43.16671675,-81.35491235,Yes,No,.,.,Dekalb,DKC50-30,.,3050,.
2038,2022,0.1,43.25285985,-81.19050932,Yes,No,wheat,conventional,.,.,.,.,.
2039,2022,1.3,43.16671675,-81.35491235,Yes,No,.,.,Dekalb,DKC50-30,.,3050,.
2040,2022,1.3,42.64058145,-81.65189401,Yes,No,soybean,reduced,Brevant,B04D72Q,5/11/2022,3125,.
2041,2022,1.2,42.55477164,-81.72758721,Yes,No,bean,reduced,PRIDE seeds,7373,5/12/2022,3175,.
2042,2022,1.2,42.5813089,-81.70102085,Yes,Yes,soybean,reduced,Brevant,B07M64,5/15/2022,3200,.
2043,2022,0.2,44.42583,-76.37201,No,No,forage,conventional,Horizon,.,6/5/2022,.,.
2044,2022,0,44.27335,-76.35163,No,No,soybean,conventional,Dekalb,DKC42-05,5/27/2022,2800,.
2045,2022,0.1,44.20589,-76.78849,No,No,soybean,conventional,Pioneer,P9233AM,5/31/2022,2725,.
2046,2022,0,44.20234,-76.80546,No,No,soybean,conventional,Pioneer,P0035AM,5/12/2022,3000,.
2047,2022,0.2,44.2031,-76.86019,No,No,sod,conventional,Dekalb,DKC49-09,5/14/2022,2900,.
2048,2022,0.1,44.17104,-76.85226,No,No,forage,conventional,Dekalb,DKC44-80,5/12/2022,2850,.
2049,2022,0.5,44.43675,-76.71137,No,No,soybean,reduced,Pioneer,P3988,5/22/2022,.,.
2050,2022,0.1,44.24,-77.24,No,No,soybean,conventional,NK Brand,NK9227,5/10/2022,2750,.
2051,2022,0.2,44.458,-77.003,No,No,forage,conventional,NK Brand,EO95,5/12/2022,2400,1280
2052,2022,0.4,44.15,-76.37,No,No,soybean,reduced,Croplan,.,5/20/2022,.,.
2053,2022,0.1,43.10778792,-81.03432529,.,.,.,.,.,.,.,.,.
2054,2022,0.3,43.15339761,-81.05626689,.,.,.,.,.,.,.,.,.
2055,2022,0,43.14631239,-81.0159679,.,.,.,.,.,.,.,.,.
2056,2022,0,43.15373862,-81.08064306,.,.,.,.,.,.,.,.,.
2057,2022,0,43.05938912,-81.48996836,.,.,.,.,.,.,.,.,.
2058,2022,0,43.1916017,-81.1564243,Yes,No,wheat,reduced,.,.,.,.,.
2059,2022,0,43.2379525,-81.1133312,Yes,No,soybean,conventional,Dekalb,DKC48-56,.,2950,.
2060,2022,0.1,43.13124348,-81.75640745,.,.,.,.,.,.,.,.,.
2061,2022,0.1,43.05432082,-81.79008164,.,.,.,.,.,.,.,.,.
2062,2022,0.5,43.0512613,-81.8122488,.,.,.,.,.,.,.,.,.
2063,2022,0,43.32164141,-80.73504555,Yes,No,.,.,PRIDE seeds,A6585G8/A6757G8,.,2875,.
2064,2022,0,43.30055251,-80.73827696,No,No,.,notill,PRIDE seeds,A6757G8,.,2950,.
2065,2022,0,43.31967625,-80.74080943,.,.,.,.,Pioneer,P0035Q,.,2975,.
2066,2022,.,43.30055251,-80.73827696,Yes,No,.,.,PRIDE seeds,A6757G8,.,2950,.
2067,2022,0,43.35121892,-80.83686349,Yes,No,.,conventional,PRIDE seeds,A6929G4/A7197G8,.,3000,.
2068,2022,0.2,43.23575426,-80.7590178,No,No,.,conventional,PRIDE seeds,A6585G8,.,2875,.
2069,2022,0.1,43.23575426,-80.7590178,No,No,.,conventional,PRIDE seeds,A6757G8,.,2950,.
2070,2022,0,43.78460022,-80.53398661,.,.,.,.,.,.,.,.,.
2071,2022,1.7,43.78460022,-80.53398661,.,.,.,.,.,.,.,.,.
2072,2022,0,43.78460022,-80.53398661,.,.,.,.,.,.,.,.,.
2073,2022,0,43.78460022,-80.53398661,.,.,.,.,.,.,.,.,.
2074,2022,0,,,.,.,.,.,.,.,.,.,.
2075,2022,0,,,.,.,.,.,.,.,.,.,.
2076,2022,0.1,,,.,.,.,.,.,.,.,.,.
2077,2022,0.6,,,.,.,.,.,.,.,.,.,.
2078,2023,3.3,43.12437389,-80.81726503,No,No,.,.,.,.,.,.,.
2079,2023,0.2,43.33859435,-80.66173233,Yes,No,.,.,.,.,.,.,.
2080,2023,1.4,43.23625223,-80.81699573,Yes,No,Corn,.,.,.,.,.,.
2081,2023,1.8,43.376115,-81.50321134,Yes,,Wheat,Conventional,Pioneer,.,.,.,.
2082,2023,1,45.76495109,-76.99187547,No,No,Soybeans,Conventional,Maizex,MZ 3397,5/18/2023,2625,1622
2083,2023,0.8,43.91469914,-81.39257641,No,No,Other_Crop,Conventional,Pickseed,PS2778,5/10/2023,2675,.
2084,2023,2.1,43.98136476,-81.25943015,Yes,No,Hay_Sod_Pasture,Reduced,.,.,5/8/2023,.,.
2085,2023,2.1,43.80427394,-81.38275314,No,No,Corn,Conventional,Pickseed,PS2793,5/18/2023,2700,.
2086,2023,2,44.07081378,-81.36858543,No,No,Wheat,Conventional,Pioneer,P9188,5/10/2023,2600,.
2087,2023,0.7,44.06941803,-81.37219008,Yes,No,Wheat,Conventional,Pioneer,P9188,5/10/2023,2600,.
2088,2023,1.9,43.97059798,-81.27552559,No,No,Wheat,.,Dekalb,DKC42-05,5/10/2023,2800,.
2089,2023,2.1,45.33534046,-75.37542289,No,No,Corn,Conventional,Pride,A6018G2,5/11/2023,2800,.
2090,2023,0.8,45.20765173,-75.28974959,No,No,Soybeans,Conventional,Pride,.,5/22/2023,.,.
2091,2023,3.6,45.18599065,-75.28029353,No,No,Other_Cereals,Conventional,Pride,A6018G2,5/10/2023,2800,.
2092,2023,0.8,43.32829269,-80.51127671,Yes,No,Soybeans,Reduced,.,.,.,.,.
2093,2023,1.5,43.25928353,-80.46146981,Yes,No,.,.,.,.,.,.,.
2094,2023,0.8,43.57122208,-81.2427588,Yes,No,Wheat,Reduced,Dekalb ,DKC42-05,5/15/2023,2800,.
2095,2023,0.4,43.54433994,-81.16200242,Yes,No,Wheat,Conventional,Dekalb,DKC42-05,.,2800,.
2096,2023,1,43.56331688,-81.18133912,Yes,No,Wheat,Conventional,Dekalb,DKC46-40,.,2875,.
2097,2023,1.1,43.76746083,-81.44783918,Yes,No,Soybeans,Conventional,Maizex,MZ 3117,.,2750,1575
2098,2023,0.2,43.75381751,-81.46244845,Yes,No,Corn,Conventional,Maizex,MZ 3314,.,2775,1622
2099,2023,0.6,43.54375779,-81.12015838,Yes,No,Corn,Conventional,Dekalb,DKC42-04,.,2800,.
2100,2023,0.8,43.48079347,-81.05792155,Yes,No,Wheat,Conventional,Dekalb,DKC44-80,.,2850,.
2101,2023,0.6,42.03531332,-82.48386377,Yes,Yes,Soybeans,Reduced,Dekalb,DKC53-60,.,3125,.
2102,2023,2,45.25594205,-76.24359475,Yes,No,Soybeans,None,Pioneer,P9233AM,5/18/2023,2725,.
2103,2023,14,42.04844272,-82.92902562,Yes,,Soybeans,Reduced,Pioneer,P1197,5/8/2023,3400,.
2104,2023,7,42.01184579,-82.91558006,Yes,,Wheat,Conventional,Pioneer,P1197,5/2/2023,3400,.
2105,2023,0.5,43.00144378,-80.68179123,Yes,No,Corn,Conventional,Pioneer,P0075,5/11/2023,3000,.
2106,2023,4,43.09510934,-80.6210337,Yes,,Wheat,Conventional,Pride,A7270,5/15/2023,3075,.
2107,2023,0.5,43.80648027,-81.44351704,Yes,No,Soybeans,Conventional,Dekalb,DKC40-99,.,2725,.
2108,2023,0.2,42.52368404,-81.96036413,Yes,No,.,.,Dekalb,DKC58-64,.,3250,.
2109,2023,0.2,42.48688823,-81.99923527,No,No,.,.,Pioneer,P0720,.,3225,.
2110,2023,0.2,42.52194115,-81.9223914,Yes,No,.,.,Dekalb,DKC58-64,.,3250,.
2111,2023,2.8,43.29761193,-80.37119113,Yes,No,Wheat,None,Dekalb,DKC46-40,.,2900,.
2112,2023,4.4,43.33317972,-80.36659554,Yes,No,Soybeans,None,Maizex ,MZ 4151,5/13/2023,3000,1707
2113,2023,0.9,43.50750746,-81.33434119,Yes,No,Soybeans,Reduced,Dekalb ,DKC49-09,5/12/2023,2975,.
2114,2023,0.3,43.49148142,-81.30756044,Yes,No,Soybeans,Reduced,Dekalb,DKC48-56,5/11/2023,2950,.
2115,2023,0.6,42.96012214,-80.82174696,Yes,No,.,.,Dekalb,DKC48-70 Trecepta,.,2950,.
2116,2023,1.8,43.17894643,-80.5447757,Yes,No,Corn,.,Dekalb,DKC50-30,.,3050,.
2117,2023,6,43.59635503,-81.53599554,No,No,.,.,.,.,.,.,.
2118,2023,0.2,43.6185205,-81.56050535,Yes,No,.,.,.,.,.,.,.
2119,2023,3.2,43.64491272,-81.4042939,No,No,.,.,.,.,.,.,.
2120,2023,1.8,43.63382273,-81.43928073,Yes,No,.,.,.,.,.,.,.
2121,2023,5,42.25970425,-82.69759006,Yes,No,Soybeans,Conventional,Maizex,MZ 4608,5/12/2023,3200,1680
2122,2023,0.2,42.19992573,-82.41802584,Yes,No,Wheat,Conventional,Brevant,B00R96AM,5/15/2023,3000,.
2123,2023,0.2,42.37232319,-82.32473823,No,No,Corn,Conventional,Pioneer,P0720AM,5/6/2023,3225,.
2124,2023,0.5,43.54133479,-81.17784319,Yes,No,Wheat,Reduced,Dekalb,DKC48-56,5/10/2023,2950,.
2125,2023,0.8,43.52569953,-81.20789541,Yes,No,Edible_Beans,Reduced,Dekalb ,DKC48-56,5/10/2023,2950,.
2126,2023,1.2,43.46326,-81.01011413,Yes,No,.,.,.,.,.,.,.
2127,2023,1.4,43.4787525,-81.02161992,Yes,No,.,.,.,.,.,.,.
2128,2023,0.2,43.50760142,-81.27606257,Yes,No,Corn,Conventional,Dekalb,DKC46-50,5/17/2023,2875,.
2129,2023,1.5,42.99635739,-81.07867805,No,No,Soybeans,Conventional,Pioneer,P0075Q,5/9/2023,3000,.
2130,2023,5,42.83022682,-81.07852665,Yes,No,Wheat,Reduced,.,.,.,.,.
2131,2023,0.2,43.49812862,-81.1777623,Yes,No,Corn,Conventional,Dekalb ,DKC45-65,5/12/2023,2875,.
2132,2023,1.7,42.85775805,-81.47434132,No,No,Wheat,Conventional,Pioneer,P0075,5/23/2023,3000,.
2133,2023,0.6,42.82724235,-81.46588435,No,No,Wheat,Conventional,Pioneer,P0157AM,6/6/2023,3000,.
2134,2023,0.2,42.8590747,-81.42579236,No,No,Soybeans,Reduced,Dekalb,DKC46-40,6/13/2023,2900,.
2135,2023,0.8,42.87004978,-81.47545859,No,No,Wheat,Conventional,Pioneer,P0035,6/16/2023,3000,.
2136,2023,0.7,42.8905891,-79.74336893,Yes,No,Soybeans,Reduced,Dekalb,.,6/18/2023,.,.
2137,2023,0.8,43.06802162,-79.24518599,No,No,Wheat,None,Dekalb,.,.,.,.
2138,2023,0.2,42.94648196,-79.4809458,No,No,Soybeans,Reduced,.,.,.,.,.
2139,2023,0.8,42.98258716,-79.48103622,Yes,No,Soybeans,.,.,.,.,.,.
2140,2023,0.2,43.0742499,-79.21527332,No,No,Wheat,None,.,.,.,.,.
2141,2023,0.3,44.04209143,-79.80243855,No,.,Corn,Reduced,Dekalb,.,5/17/2023,.,.
2142,2023,0.3,43.69379043,-81.13209836,Yes,No,Corn,Conventional,Dekalb,DKC42-04,.,2800,.
2143,2023,0.3,45.41029228,-74.91057151,No,No,Soybeans,Conventional,Pride,A6015,5/10/2023,2800,.
2144,2023,0.5,43.66215788,-80.92261617,Yes,No,Corn,.,Dekalb,DKC42-04,.,2800,.
2145,2023,0.2,45.379564,-74.91566195,No,No,Soybeans,Conventional,.,.,5/12/2023,.,.
2146,2023,0.2,45.38741564,-74.94473755,No,No,Soybeans,Conventional,Dekalb,.,5/9/2023,.,.
2147,2023,0.8,45.38616858,-74.97867764,No,No,Soybeans,Conventional,Pride,A5959G2,.,2725,.
2148,2023,0.3,45.34041049,-74.8609838,No,No,Soybeans,Reduced,Pioneer,.,5/12/2023,.,.
2149,2023,0.2,45.52688634,-76.90209045,No,No,Wheat,Conventional,Dekalb,DKC36-48,5/12/2023,2600,.
2150,2023,0.2,45.61065015,-76.72457638,No,No,Corn,Conventional,Dekalb,DKC44-80,5/12/2023,2850,.
2151,2023,0.2,45.13555533,-76.067245,Yes,No,Soybeans,Conventional,Dekalb,DKC42-05,5/17/2023,2800,.
2152,2023,0.2,45.20249165,-76.08876358,No,No,Wheat,Conventional,Dekalb,DKC46-40,5/9/2023,2900,.
2153,2023,0.3,45.34620205,-76.11743653,No,No,Wheat,Conventional,Dekalb,DKC42-05,5/10/2023,2800,.
2154,2023,0.8,45.4217923,-74.8823764,No,No,Soybeans,Reduced,Pioneer,.,5/8/2023,.,.
2155,2023,0.2,45.45994258,-74.80497667,No,No,Soybeans,Reduced,Pioneer,.,5/11/2023,.,.
2156,2023,0.8,42.74098106,-82.11133318,Yes,No,Wheat,Reduced,.,.,5/22/2023,.,.
2157,2023,2.9,42.57765629,-82.1283505,Yes,No,Corn,Reduced,Pride,A7270G8,5/13/2023,3075,.
2158,2023,0.1,42.7587375,-81.93285196,Yes,No,Wheat,Reduced,.,.,.,.,.
2159,2023,0.7,42.68899309,-81.93856368,Yes,Yes,Soybeans,Reduced,.,.,5/9/2023,.,.
2160,2023,0.9,42.86935008,-80.98186942,No,No,Wheat,Conventional,Dekalb,DKC49-09,.,2975,.
2161,2023,1.6,42.72986696,-80.75753262,No,No,Other_Crop,Conventional,Dekalb,.,5/26/2023,.,.
2162,2023,0.3,42.83861461,-80.46650392,No,No,Unknown,Conventional,.,.,5/31/2023,.,.
2163,2023,0.8,44.41856666,-80.13096553,No,No,Wheat,Conventional,Dekalb,DKC40-99,5/13/2023,2725,.
2164,2023,0.2,44.31926688,-78.40614189,No,No,Wheat,Conventional,Pioneer,P9188,5/27/2023,2650,.
2165,2023,0.2,44.35400925,-78.36378884,Yes,No,Soybeans,Conventional,Dekalb,DKC44-80,5/15/2023,2850,.
2166,2023,3.6,43.91270038,-78.662139,Yes,No,Unknown,None,NK,NK9535,5/5/2023,2850,.
2167,2023,0.9,43.90825572,-78.66585421,.,No,Unknown,.,Maizex,MZ 3117,5/12/2023,2725,1575
2168,2023,0.6,43.93976517,-78.74085967,No,No,Corn,None,NK,NK9175,5/13/2023,2750,.
2169,2023,0.2,44.48506223,-79.8327898,Yes,No,Soybeans,Conventional,Dekalb,DKC42-05,5/6/2023,2800,.
2170,2023,1.1,44.34346065,-79.09988416,Yes,No,Soybeans,Conventional,Dekalb,DKC42-05,5/5/2023,2800,.
2171,2023,0.4,44.07343473,-78.75110526,Yes,No,Soybeans,None,Dekalb,DKC39-55,5/10/2023,2725,.
2172,2023,0.2,44.19111386,-78.59969196,Yes,No,Wheat,Conventional,NK,NK9175DN,5/14/2023,2750,.
2173,2023,2.1,44.06648723,-78.74772229,No,No,Corn,None,Pioneer,P8859Q,5/1/2023,2600,.
2174,2023,0.2,42.85161916,-79.49301834,Yes,No,Soybeans,Reduced,Dekalb,DKC56-65,5/18/2023,3200,.
2175,2023,0.2,43.11860865,-79.27711651,No,No,Other_Crop,None,Pioneer,P0075Q,5/16/2023,3000,.
2176,2023,2.6,43.16566909,-79.43651434,No,No,Other_Crop,None,Pride,A6585G8,5/19/2023,2875,.
2177,2023,0.2,43.11976218,-79.37112486,No,No,Other_Crop,None,Pioneer or Pride,Pioneer 9845AM or Pride A5685G8,5/17/2023,2950,.
2178,2023,0.2,42.75983216,-82.4183391,.,.,.,.,.,.,.,.,.
2179,2023,1.7,42.68758569,-82.06730713,.,.,.,.,.,.,.,.,.
2180,2023,0.2,42.90295455,-82.26937916,.,.,.,.,.,.,.,.,.
2181,2023,2.7,43.73788696,-81.11796926,.,.,.,.,.,.,.,.,.
2182,2023,1.7,43.71047383,-81.20363863,.,.,.,.,.,.,.,.,.
2183,2023,0.3,42.76602772,-80.50852437,.,.,.,.,.,.,.,.,.
2184,2023,4,43.65696579,-81.53193395,.,.,.,.,.,.,.,.,.
2185,2023,1.7,42.80917346,-80.66327419,.,.,.,.,.,.,.,.,.
2186,2023,2,43.23128595,-80.66653363,.,.,.,.,.,.,.,.,.
2187,2023,2.2,43.07774827,-81.81834148,.,.,.,.,.,.,.,.,.
2188,2023,1,42.96243462,-82.05171352,.,.,.,.,.,.,.,.,.
2189,2023,0.2,43.05375385,-82.13910035,.,.,.,.,.,.,.,.,.
2190,2023,0.2,42.77370497,-81.89518456,.,.,.,.,.,.,.,.,.
2191,2023,1,43.12980893,-81.85348411,.,.,.,.,.,.,.,.,.
2192,2023,0.2,42.8820143,-82.27171839,.,.,.,.,.,.,.,.,.
2193,2023,0.2,43.039435,-81.39028008,No,.,.,Conventional,Dekalb,DKC49-09,5/15/2023,2975,.
2194,2023,0.5,43.05580104,-81.43305919,Yes,.,.,Conventional,Dekalb,DKC52-84,5/13/2023,3100,.
2195,2023,0.2,43.06172968,-81.43184075,Yes,.,.,Conventional,Dekalb,DKC49-09,5/13/2023,2975,.
2196,2023,10,43.08917283,-81.40608579,No,.,.,Conventional,Dekalb,DKC49-09,5/13/2023,2975,.
2197,2023,0.2,43.0721215,-81.41754468,Yes,.,.,Conventional,Dekalb,DKC52-84,5/11/2023,3100,.
2198,2023,0.2,42.83332861,-81.88145702,.,.,.,.,.,.,.,.,.
2199,2023,0.2,42.84393205,-81.93876264,.,.,.,.,.,.,.,.,.
2200,2023,0.6,43.77011111,-80.51207402,.,.,.,.,Pioneer,P8034,.,2325,.
2201,2023,0.3,43.76142197,-80.53471952,.,.,.,.,Pioneer,P8602AM,.,2600,.
2202,2023,0.2,43.76515697,-80.51675645,.,.,.,.,Pioneer,P9188AM,.,2650,.
2203,2023,0.8,43.7922392,-80.54821899,.,.,.,.,Pioneer,P8859AM,.,2600,.
2204,2023,0.2,45.37521683,-76.20165326,No,No,Soybeans,Conventional,Dekalb,DKC46-40,5/12/2023,2900,.
2205,2023,0.2,45.40369966,-76.17091805,No,No,Soybeans,Conventional,Pioneer,P9492AM,5/18/2023,2800,.
2206,2023,0.3,45.39859079,-76.16841389,.,No,Soybeans,Conventional,Dekalb,DKC42-05,5/18/2023,2800,.
2207,2023,1,45.40844828,-76.1752784,No,No,Wheat,Conventional,Dekalb,DKC42-05,5/11/2023,2800,.
2208,2023,0.2,45.39827872,-76.16831272,No,No,Hay_Sod_Pasture,Conventional,Pioneer,P9188AM,6/10/2023,2650,.
2209,2023,0.2,43.98196149,-80.14870763,.,.,.,.,.,.,.,.,.
2210,2023,1.1,44.25130949,-81.29284277,.,.,.,.,Pride,A5404G2RIB,.,2650,.
2211,2023,0.2,44.24253328,-81.27858327,.,.,.,.,Pride,A5977G8,.,2750,.
2212,2023,0.4,44.2359572,-81.31638036,.,.,.,.,NK,NK8519DV,.,2650,.
2213,2023,0.7,44.24045906,-81.31456372,.,.,.,.,NK,NK8618-D,.,2650,.
2214,2023,3.3,42.10993671,-82.73576512,.,.,.,.,.,.,.,.,.
2215,2023,0.2,43.27090415,-80.5147157,.,.,.,.,.,.,.,.,.
2216,2023,2.8,43.27931237,-80.57402125,.,.,.,.,.,.,.,.,.
2217,2023,0.2,43.29106177,-80.57820583,.,.,.,.,.,.,.,.,.
2218,2023,0.6,43.89441907,-80.80437519,.,.,.,.,Dekalb,DKC42-05,.,2800,.
2219,2023,0.2,43.8884772,-80.84638198,.,.,.,.,Croplan,CP2790,.,.,.
2220,2023,0.4,43.88352943,-80.84510288,.,.,.,.,Dekalb,DKC36-48,.,2600,.
2221,2023,0.2,44.42526114,-79.98076307,.,.,.,.,.,.,.,.,.
2222,2023,0.3,44.45738207,-80.00657571,.,.,.,.,.,.,.,.,.
2223,2023,0.2,44.43356416,-80.01831432,.,.,.,.,.,.,.,.,.
2224,2023,4.6,43.70637544,-81.410635,.,.,.,.,Maizex,MZ 3117,.,2750,1575
2225,2023,6,43.70644716,-81.41158288,.,.,.,.,Pride,A6757G8,.,2950,.
2226,2023,0.8,43.71187245,-81.39522786,.,.,.,.,NK,NK9533A,.,.,.
2227,2023,0.3,43.70844596,-81.41871205,.,.,.,.,Pioneer,P9223,.,2650,.
2228,2023,0.2,43.81248902,-81.34542048,Yes,No,.,.,Pride,A6455,.,2825,.
2229,2023,2.9,43.07715744,-81.35897762,.,.,Wheat,Reduced,Dekalb,DKC49-09,.,2975,.
2230,2023,0.6,43.1200901,-81.36245431,.,.,Wheat,Reduced,Dekalb,DKC49-09,.,2975,.
2231,2023,1.8,43.05582002,-81.30937306,.,.,Wheat,Reduced,Pioneer,P0035AM,.,3000,.
2233,2023,1.8,43.39496159,-81.27756187,Yes,No,.,Reduced,Pride,A6929G4,.,3000,.
2234,2023,2.7,42.11356956,-82.76154036,.,.,.,.,.,.,.,.,.
2235,2023,0.2,42.99805996,-81.67223999,Yes,.,.,None,Dekalb,DKC46-40,.,2900,.
2236,2023,0.2,42.98092155,-81.63365557,Yes,.,.,None,Pride,A6566,.,2850,.
2237,2023,0.8,42.97876931,-81.673095,Yes,.,.,None,Pioneer,P9845,.,2950,.
2238,2023,3.8,42.56741228,-81.74457888,Yes,No,Soybeans,Conventional,Brevant,B04D72,5/10/2023,3125,.
2239,2023,0.2,42.55054424,-81.69460377,Yes,No,.,.,Brevant,B07M64,.,3200,.
2240,2023,7,42.53395163,-81.73319555,Yes,No,Soybeans,Reduced,Pioneer,P0434,5/7/2023,3125,.
2241,2023,0.2,42.55408578,-81.7342332,Yes,Yes,Corn,Reduced,Dekalb,DKC56-65,.,3200,.
2242,2023,0.2,42.52582739,-81.70595254,Yes,No,Corn,Reduced,Pride,A7373,5/16/2023,3175,.
2243,2023,7,43.239612,-81.29520934,No,.,.,.,Dekalb,DKC49-09,.,2975,.
2244,2023,0.5,43.19780319,-81.30206553,No,.,.,.,Dekalb,DKC44-80,.,2850,.
2245,2023,4,43.22165279,-81.27655081,No,.,.,.,Dekalb,DKC48-56,.,2950,.
2246,2023,4,43.1974958,-81.30030995,Yes,.,.,.,Croplan,CP3980,.,2950,.
2247,2023,0.9,43.21200718,-81.27734573,No,.,.,.,Pioneer,P9823Q,.,2925,.
2248,2023,2.5,43.23310038,-81.31294658,Yes,.,.,.,Dekalb,DKC49-09,.,2975,.
